attendance,cgpa,fee_delay,assignments,engagement,risk_score,risk_category,risk_reason
52,5.05,41,4,3.5,100.0,High,"Low attendance, Low academic performance, Poor assignment completion, Low engagement / motivation"
46,1.57,108,1,1.1,100.0,High,"Low attendance, Low academic performance, Financial stress due to fee delay, Poor assignment completion, Low engagement / motivation"
49,4.38,52,43,3.1,100.0,High,"Low attendance, Low academic performance, Poor assignment completion, Low engagement / motivation"
89,7.77,8,94,7.9,25.99,Medium,Student shows overall stability
73,7.42,36,57,6.3,61.3,High,Student shows overall stability
8,2.17,81,4,3.7,100.0,High,"Low attendance, Low academic performance, Financial stress due to fee delay, Poor assignment completion, Low engagement / motivation"
31,4.17,57,13,1.8,100.0,High,"Low attendance, Low academic performance, Poor assignment completion, Low engagement / motivation"
43,4.31,67,38,2.0,100.0,High,"Low attendance, Low academic performance, Financial stress due to fee delay, Poor assignment completion, Low engagement / motivation"
77,7.17,20,57,7.0,51.51,High,Student shows overall stability
98,7.57,2,94,9.3,15.11,Low,Student shows overall stability
76,5.92,21,65,4.2,62.85,High,Student shows overall stability
93,8.66,8,86,8.2,20.33,Low,Student shows overall stability
63,6.64,11,52,6.4,59.92,High,Low attendance
98,9.04,2,95,7.3,12.55,Low,Student shows overall stability
93,8.1,2,88,9.6,16.57,Low,Student shows overall stability
88,8.61,8,83,8.1,24.31,Low,Student shows overall stability
17,4.48,54,2,0.9,100.0,High,"Low attendance, Low academic performance, Poor assignment completion, Low engagement / motivation"
67,5.56,41,51,5.7,79.92,High,Student shows overall stability
66,6.69,27,53,6.8,65.3,High,Student shows overall stability
20,1.14,66,33,3.8,100.0,High,"Low attendance, Low academic performance, Financial stress due to fee delay, Poor assignment completion, Low engagement / motivation"
27,1.48,119,9,0.5,100.0,High,"Low attendance, Low academic performance, Financial stress due to fee delay, Poor assignment completion, Low engagement / motivation"
8,3.86,58,18,0.3,100.0,High,"Low attendance, Low academic performance, Poor assignment completion, Low engagement / motivation"
35,0.72,81,38,0.7,100.0,High,"Low attendance, Low academic performance, Financial stress due to fee delay, Poor assignment completion, Low engagement / motivation"
42,4.4,89,5,3.5,100.0,High,"Low attendance, Low academic performance, Financial stress due to fee delay, Poor assignment completion, Low engagement / motivation"
80,9.15,9,90,9.2,23.19,Low,Student shows overall stability
80,9.65,2,81,8.0,20.99,Low,Student shows overall stability
77,6.96,31,58,4.2,63.1,High,Student shows overall stability
92,9.05,7,89,7.2,20.01,Low,Student shows overall stability
71,6.31,16,66,4.7,60.24,High,Student shows overall stability
79,7.38,25,68,5.8,51.55,High,Student shows overall stability
95,8.84,7,82,10.0,14.92,Low,Student shows overall stability
79,5.81,43,69,6.3,66.47,High,Student shows overall stability
80,8.51,8,88,7.5,29.78,Medium,Student shows overall stability
85,8.09,6,80,8.4,27.68,Medium,Student shows overall stability
70,6.71,38,76,4.2,68.49,High,Student shows overall stability
60,5.9,47,66,4.6,84.66,High,Low attendance
44,2.08,42,1,1.2,100.0,High,"Low attendance, Low academic performance, Poor assignment completion, Low engagement / motivation"
55,4.89,98,49,0.5,100.0,High,"Low attendance, Low academic performance, Financial stress due to fee delay, Poor assignment completion, Low engagement / motivation"
71,7.15,49,66,5.1,70.34,High,Student shows overall stability
86,8.71,9,83,8.8,24.16,Low,Student shows overall stability
67,6.85,33,73,4.1,68.05,High,Student shows overall stability
7,1.0,42,20,3.7,100.0,High,"Low attendance, Low academic performance, Poor assignment completion, Low engagement / motivation"
3,4.66,102,15,1.8,100.0,High,"Low attendance, Low academic performance, Financial stress due to fee delay, Poor assignment completion, Low engagement / motivation"
64,6.85,24,55,5.9,65.61,High,Low attendance
61,5.87,11,61,5.9,63.94,High,Low attendance
73,7.44,41,54,4.0,68.65,High,Student shows overall stability
68,6.59,38,77,5.2,68.2,High,Student shows overall stability
90,8.05,5,92,7.0,24.58,Low,Student shows overall stability
89,9.69,1,88,9.7,10.77,Low,Student shows overall stability
13,5.49,48,2,3.7,100.0,High,"Low attendance, Low academic performance, Poor assignment completion, Low engagement / motivation"
21,3.07,97,27,3.6,100.0,High,"Low attendance, Low academic performance, Financial stress due to fee delay, Poor assignment completion, Low engagement / motivation"
61,7.38,43,68,5.6,71.45,High,Low attendance
97,7.95,7,95,7.9,19.17,Low,Student shows overall stability
56,2.47,101,46,0.7,100.0,High,"Low attendance, Low academic performance, Financial stress due to fee delay, Poor assignment completion, Low engagement / motivation"
65,7.12,14,54,4.4,61.71,High,Student shows overall stability
4,4.76,50,42,2.3,100.0,High,"Low attendance, Low academic performance, Poor assignment completion, Low engagement / motivation"
1,3.08,112,46,3.2,100.0,High,"Low attendance, Low academic performance, Financial stress due to fee delay, Poor assignment completion, Low engagement / motivation"
73,7.29,39,62,4.9,65.14,High,Student shows overall stability
87,8.03,3,97,9.7,18.94,Low,Student shows overall stability
96,9.37,5,83,9.8,11.05,Low,Student shows overall stability
30,1.21,85,45,0.8,100.0,High,"Low attendance, Low academic performance, Financial stress due to fee delay, Poor assignment completion, Low engagement / motivation"
73,7.41,44,66,6.2,63.33,High,Student shows overall stability
83,7.84,7,81,9.0,29.18,Medium,Student shows overall stability
30,3.61,110,31,2.6,100.0,High,"Low attendance, Low academic performance, Financial stress due to fee delay, Poor assignment completion, Low engagement / motivation"
71,6.86,33,77,4.6,63.67,High,Student shows overall stability
95,9.19,5,80,8.0,16.88,Low,Student shows overall stability
97,8.32,0,98,7.6,13.52,Low,Student shows overall stability
60,6.46,43,66,5.1,78.64,High,Low attendance
84,8.72,4,91,7.6,23.54,Low,Student shows overall stability
63,7.29,12,61,4.7,58.83,High,Low attendance
92,8.51,3,98,7.6,17.84,Low,Student shows overall stability
37,0.08,93,17,1.1,100.0,High,"Low attendance, Low academic performance, Financial stress due to fee delay, Poor assignment completion, Low engagement / motivation"
80,9.55,8,84,9.8,20.41,Low,Student shows overall stability
48,1.38,64,19,4.0,100.0,High,"Low attendance, Low academic performance, Financial stress due to fee delay, Poor assignment completion, Low engagement / motivation"
94,9.63,1,99,9.2,7.11,Low,Student shows overall stability
33,4.92,64,47,3.9,100.0,High,"Low attendance, Low academic performance, Financial stress due to fee delay, Poor assignment completion, Low engagement / motivation"
68,5.75,23,78,4.8,65.85,High,Student shows overall stability
89,8.18,2,81,7.9,23.19,Low,Student shows overall stability
95,8.28,9,83,8.5,21.23,Low,Student shows overall stability
74,7.18,45,58,5.9,66.48,High,Student shows overall stability
20,3.29,105,45,0.7,100.0,High,"Low attendance, Low academic performance, Financial stress due to fee delay, Poor assignment completion, Low engagement / motivation"
35,2.19,72,22,2.8,100.0,High,"Low attendance, Low academic performance, Financial stress due to fee delay, Poor assignment completion, Low engagement / motivation"
48,2.37,62,47,0.4,100.0,High,"Low attendance, Low academic performance, Financial stress due to fee delay, Poor assignment completion, Low engagement / motivation"
23,4.06,99,11,2.0,100.0,High,"Low attendance, Low academic performance, Financial stress due to fee delay, Poor assignment completion, Low engagement / motivation"
86,8.57,4,87,8.4,22.34,Low,Student shows overall stability
74,5.78,32,60,7.0,65.57,High,Student shows overall stability
88,9.67,0,87,9.6,10.65,Low,Student shows overall stability
78,6.12,38,73,6.5,62.18,High,Student shows overall stability
87,9.17,4,91,7.1,20.55,Low,Student shows overall stability
87,8.27,0,85,8.6,19.24,Low,Student shows overall stability
99,8.79,9,90,9.0,13.39,Low,Student shows overall stability
59,0.77,45,27,2.7,100.0,High,"Low attendance, Low academic performance, Poor assignment completion, Low engagement / motivation"
41,5.05,56,37,0.2,100.0,High,"Low attendance, Low academic performance, Poor assignment completion, Low engagement / motivation"
93,9.41,0,95,9.7,7.48,Low,Student shows overall stability
2,3.28,97,17,0.5,100.0,High,"Low attendance, Low academic performance, Financial stress due to fee delay, Poor assignment completion, Low engagement / motivation"
97,9.05,9,87,8.6,15.31,Low,Student shows overall stability
78,7.21,28,50,6.5,56.6,High,Student shows overall stability
99,7.77,8,84,9.3,18.05,Low,Student shows overall stability
75,5.93,31,60,5.0,67.54,High,Student shows overall stability
9,2.29,92,47,2.9,100.0,High,"Low attendance, Low academic performance, Financial stress due to fee delay, Poor assignment completion, Low engagement / motivation"
85,7.56,6,95,7.6,28.6,Medium,Student shows overall stability
40,3.39,79,42,2.5,100.0,High,"Low attendance, Low academic performance, Financial stress due to fee delay, Poor assignment completion, Low engagement / motivation"
97,9.45,4,81,7.3,15.15,Low,Student shows overall stability
84,9.36,6,87,8.0,21.28,Low,Student shows overall stability
95,9.99,2,80,9.4,8.6,Low,Student shows overall stability
32,5.04,58,20,1.3,100.0,High,"Low attendance, Low academic performance, Poor assignment completion, Low engagement / motivation"
70,6.65,34,75,4.1,67.31,High,Student shows overall stability
32,1.23,54,5,3.0,100.0,High,"Low attendance, Low academic performance, Poor assignment completion, Low engagement / motivation"
62,6.59,43,53,6.3,76.96,High,Low attendance
69,6.7,42,78,4.0,70.9,High,Student shows overall stability
89,8.49,4,95,9.5,17.08,Low,Student shows overall stability
66,5.52,17,63,6.0,65.71,High,Student shows overall stability
65,5.88,45,70,6.6,75.79,High,Student shows overall stability
64,6.61,34,59,4.9,73.07,High,Low attendance
57,0.49,89,22,0.8,100.0,High,"Low attendance, Low academic performance, Financial stress due to fee delay, Poor assignment completion, Low engagement / motivation"
92,8.75,2,97,9.5,12.66,Low,Student shows overall stability
0,3.82,80,41,0.4,100.0,High,"Low attendance, Low academic performance, Financial stress due to fee delay, Poor assignment completion, Low engagement / motivation"
70,5.54,33,75,4.4,71.93,High,Student shows overall stability
4,0.97,77,27,2.0,100.0,High,"Low attendance, Low academic performance, Financial stress due to fee delay, Poor assignment completion, Low engagement / motivation"
73,5.53,12,77,4.3,59.04,High,Student shows overall stability
78,7.28,10,55,5.8,48.05,Medium,Student shows overall stability
45,2.88,64,41,0.6,100.0,High,"Low attendance, Low academic performance, Financial stress due to fee delay, Poor assignment completion, Low engagement / motivation"
68,5.88,24,53,4.2,71.9,High,Student shows overall stability
84,7.55,7,84,8.0,31.3,Medium,Student shows overall stability
66,5.95,14,63,5.5,62.93,High,Student shows overall stability
16,0.81,46,49,3.6,100.0,High,"Low attendance, Low academic performance, Poor assignment completion, Low engagement / motivation"
66,7.01,33,60,5.0,68.74,High,Student shows overall stability
53,2.9,92,43,3.5,100.0,High,"Low attendance, Low academic performance, Financial stress due to fee delay, Poor assignment completion, Low engagement / motivation"
77,7.11,18,52,5.1,55.46,High,Student shows overall stability
67,6.76,33,64,6.9,64.8,High,Student shows overall stability
43,2.5,68,12,1.1,100.0,High,"Low attendance, Low academic performance, Financial stress due to fee delay, Poor assignment completion, Low engagement / motivation"
80,7.6,7,96,8.3,30.47,Medium,Student shows overall stability
43,2.66,50,11,2.8,100.0,High,"Low attendance, Low academic performance, Poor assignment completion, Low engagement / motivation"
8,4.92,117,12,2.9,100.0,High,"Low attendance, Low academic performance, Financial stress due to fee delay, Poor assignment completion, Low engagement / motivation"
95,8.36,3,85,7.0,20.47,Low,Student shows overall stability
89,9.54,4,90,8.8,14.43,Low,Student shows overall stability
85,8.21,2,92,8.1,22.89,Low,Student shows overall stability
85,7.58,2,84,8.5,26.27,Medium,Student shows overall stability
83,9.32,9,96,7.6,22.38,Low,Student shows overall stability
76,6.54,23,63,4.7,59.97,High,Student shows overall stability
44,1.7,119,29,0.2,100.0,High,"Low attendance, Low academic performance, Financial stress due to fee delay, Poor assignment completion, Low engagement / motivation"
35,4.88,107,17,2.2,100.0,High,"Low attendance, Low academic performance, Financial stress due to fee delay, Poor assignment completion, Low engagement / motivation"
88,8.78,2,90,7.9,19.43,Low,Student shows overall stability
88,9.82,2,98,8.2,12.1,Low,Student shows overall stability
83,8.3,8,98,9.5,23.05,Low,Student shows overall stability
78,6.9,30,51,6.0,59.91,High,Student shows overall stability
1,2.6,82,9,1.4,100.0,High,"Low attendance, Low academic performance, Financial stress due to fee delay, Poor assignment completion, Low engagement / motivation"
91,7.58,6,85,9.4,23.23,Low,Student shows overall stability
14,0.77,92,6,1.0,100.0,High,"Low attendance, Low academic performance, Financial stress due to fee delay, Poor assignment completion, Low engagement / motivation"
90,9.95,8,89,8.7,13.45,Low,Student shows overall stability
62,5.97,45,62,6.6,78.85,High,Low attendance
86,7.65,9,83,9.4,27.97,Medium,Student shows overall stability
82,9.11,3,93,7.7,21.51,Low,Student shows overall stability
74,5.79,21,79,6.9,56.38,High,Student shows overall stability
93,9.11,3,93,8.2,14.4,Low,Student shows overall stability
54,5.26,67,37,3.5,100.0,High,"Low attendance, Low academic performance, Financial stress due to fee delay, Poor assignment completion, Low engagement / motivation"
