attendance,cgpa,fee_delay,assignments,engagement,risk_score,risk_category,risk_reason
31,4.93,99,22,0.5,88.76,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
88,7.55,0,81,7.5,15.2,Low,Consistent academic performance
81,9.53,3,90,8.1,13.85,Low,Consistent academic performance
70,6.55,14,60,6.3,33.52,Medium,Consistent academic performance
78,9.18,6,94,9.7,15.66,Low,Consistent academic performance
84,8.32,5,93,7.2,15.51,Low,Consistent academic performance
90,9.06,9,94,8.9,10.22,Low,Consistent academic performance
86,9.23,9,89,8.7,12.63,Low,Consistent academic performance
70,6.61,23,68,4.6,34.92,Medium,Consistent academic performance
61,6.46,17,73,7.0,38.52,Medium,Consistent academic performance
100,8.21,8,91,8.1,7.09,Low,Consistent academic performance
82,7.82,5,94,9.5,16.57,Low,Consistent academic performance
92,8.25,1,99,8.9,9.06,Low,Consistent academic performance
0,3.78,75,4,3.7,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
24,0.6,57,15,4.0,100.0,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
92,9.15,4,92,7.7,8.88,Low,Consistent academic performance
72,6.07,40,52,4.2,39.65,Medium,Consistent academic performance
60,6.74,17,68,4.0,40.38,Medium,Consistent academic performance
64,5.75,10,56,6.5,39.22,Medium,Consistent academic performance
73,6.28,40,60,5.6,36.98,Medium,Consistent academic performance
5,1.15,34,8,0.7,100.0,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
67,6.93,30,76,5.1,36.09,Medium,Consistent academic performance
48,4.85,110,38,1.3,71.27,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
0,1.83,37,4,0.1,100.0,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
18,3.06,84,29,2.9,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
26,1.62,83,47,1.1,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
100,9.41,6,95,7.7,4.12,Low,Consistent academic performance
54,0.22,57,34,3.1,74.15,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
92,8.11,3,85,8.9,11.08,Low,Consistent academic performance
100,9.87,1,97,8.3,1.87,Low,Consistent academic performance
21,4.52,95,39,0.9,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
12,0.06,38,48,1.2,100.0,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
56,6.08,41,53,5.6,49.73,Medium,Low attendance
88,7.63,9,96,7.4,15.05,Low,Consistent academic performance
20,4.01,37,30,1.2,95.68,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
82,9.6,2,96,9.0,11.94,Low,Consistent academic performance
91,9.43,0,97,7.0,8.0,Low,Consistent academic performance
40,4.73,63,2,3.1,76.73,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
80,9.58,3,80,7.5,15.57,Low,Consistent academic performance
62,5.39,27,76,5.2,43.03,Medium,Consistent academic performance
62,6.28,25,61,6.4,41.17,Medium,Consistent academic performance
57,6.09,18,70,5.8,43.38,Medium,Low attendance
41,0.02,93,14,2.4,94.43,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
22,0.55,60,38,3.0,100.0,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
64,6.07,31,52,4.7,43.12,Medium,Consistent academic performance
32,2.79,94,48,3.7,90.67,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
37,0.33,66,25,0.5,93.34,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
88,9.36,3,97,7.6,9.99,Low,Consistent academic performance
71,5.95,31,68,6.2,36.52,Medium,Consistent academic performance
58,6.5,40,51,4.0,47.98,Medium,Low attendance
87,9.03,5,99,7.4,11.52,Low,Consistent academic performance
22,1.61,69,38,1.8,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
5,0.27,44,36,2.5,100.0,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
63,6.26,29,59,4.4,42.42,Medium,Consistent academic performance
68,5.25,26,62,4.9,40.73,Medium,Consistent academic performance
42,2.97,41,20,1.1,76.02,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
32,4.71,81,5,3.3,87.2,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
55,6.47,13,78,5.4,42.26,Medium,Low attendance
94,9.52,1,96,9.5,5.27,Low,Consistent academic performance
69,6.07,29,71,6.4,36.79,Medium,Consistent academic performance
93,8.25,6,82,8.9,11.03,Low,Consistent academic performance
57,7.24,34,73,4.1,43.34,Medium,Low attendance
28,1.34,116,38,2.1,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
68,5.25,29,77,4.9,39.71,Medium,Consistent academic performance
30,0.71,68,27,1.3,99.61,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
71,6.71,22,72,5.9,32.78,Medium,Consistent academic performance
10,0.29,96,27,4.0,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
67,5.56,26,56,6.4,40.45,Medium,Consistent academic performance
71,6.51,37,64,5.7,36.73,Medium,Consistent academic performance
58,6.01,36,59,5.7,47.06,Medium,Low attendance
52,3.45,86,49,3.2,69.57,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
83,8.87,2,80,7.3,15.53,Low,Consistent academic performance
55,7.49,24,53,6.6,43.03,Medium,Low attendance
68,7.37,32,60,4.0,36.77,Medium,Consistent academic performance
54,1.91,96,38,3.2,74.25,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
36,4.27,116,44,2.0,82.81,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
49,2.85,91,39,1.0,76.57,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
70,6.72,19,69,4.4,33.96,Medium,Consistent academic performance
31,1.12,33,43,2.0,89.25,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
58,5.25,21,50,4.9,48.0,Medium,Low attendance
59,7.36,15,75,6.9,36.86,Medium,Low attendance
81,9.6,3,93,9.3,12.78,Low,Consistent academic performance
59,7.15,29,57,5.0,42.54,Medium,Low attendance
63,5.63,40,71,4.1,44.89,Medium,Consistent academic performance
84,7.51,6,94,9.7,16.22,Low,Consistent academic performance
30,2.22,112,38,0.1,97.63,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
28,4.59,81,13,2.0,91.93,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
61,5.89,14,52,5.5,42.43,Medium,Consistent academic performance
88,7.61,3,87,8.4,14.49,Low,Consistent academic performance
7,2.4,98,3,1.1,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
89,8.14,4,95,7.4,12.62,Low,Consistent academic performance
76,9.26,3,88,8.1,17.52,Low,Consistent academic performance
77,7.72,2,85,9.6,20.12,Low,Consistent academic performance
24,1.81,115,23,3.7,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
92,9.25,6,87,9.5,8.65,Low,Consistent academic performance
98,7.62,6,93,7.2,9.27,Low,Consistent academic performance
31,2.32,57,15,2.3,91.84,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
90,9.29,5,80,7.1,11.36,Low,Consistent academic performance
37,3.84,87,16,0.5,86.31,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
39,2.17,117,9,0.4,91.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
58,6.7,19,68,5.7,41.36,Medium,Low attendance
76,9.41,4,97,7.2,16.87,Low,Consistent academic performance
95,9.53,4,88,7.6,6.91,Low,Consistent academic performance
80,8.94,3,96,9.1,14.75,Low,Consistent academic performance
91,9.71,0,96,8.2,6.91,Low,Consistent academic performance
71,6.45,34,78,4.5,35.58,Medium,Consistent academic performance
83,9.37,4,85,7.2,14.26,Low,Consistent academic performance
38,2.23,55,36,2.3,82.32,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
25,4.43,116,38,0.7,95.77,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
97,9.75,4,91,8.4,4.72,Low,Consistent academic performance
9,1.73,44,29,2.5,100.0,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
17,0.35,63,35,0.1,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
56,6.02,22,50,6.0,46.88,Medium,Low attendance
95,8.13,3,91,7.4,9.53,Low,Consistent academic performance
2,0.3,81,17,3.9,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
84,8.16,1,86,7.6,15.69,Low,Consistent academic performance
95,9.76,2,83,7.8,6.51,Low,Consistent academic performance
24,3.57,92,26,3.1,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
60,7.46,10,57,4.5,38.07,Medium,Consistent academic performance
92,7.65,6,96,8.6,11.63,Low,Consistent academic performance
3,3.77,100,8,2.0,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
46,4.55,38,3,2.8,67.95,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
87,9.67,7,86,8.3,11.22,Low,Consistent academic performance
72,5.13,24,77,4.1,36.96,Medium,Consistent academic performance
89,9.91,1,95,7.1,8.36,Low,Consistent academic performance
4,0.21,55,21,2.7,100.0,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
83,9.94,8,84,9.6,12.48,Low,Consistent academic performance
47,2.15,102,44,3.4,78.72,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
18,0.91,96,32,3.5,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
84,9.18,3,96,7.5,12.7,Low,Consistent academic performance
68,7.48,13,55,4.3,33.64,Medium,Consistent academic performance
28,3.58,64,5,3.9,92.43,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
43,0.81,37,1,0.9,83.23,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
74,6.43,36,53,6.7,35.45,Medium,Consistent academic performance
87,8.23,9,87,9.8,13.99,Low,Consistent academic performance
81,8.0,1,89,10.0,16.32,Low,Consistent academic performance
29,0.5,36,4,3.1,97.59,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
99,7.74,9,96,9.7,7.45,Low,Consistent academic performance
47,1.81,113,14,3.3,82.83,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
82,8.22,9,99,8.7,16.2,Low,Consistent academic performance
82,8.91,5,80,7.0,16.63,Low,Consistent academic performance
12,2.92,85,23,2.4,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
28,3.14,59,25,3.9,91.04,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
59,6.17,34,72,6.8,43.72,Medium,Low attendance
14,1.37,110,40,0.9,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
81,7.8,8,80,7.7,19.99,Low,Consistent academic performance
96,9.11,4,94,8.3,6.32,Low,Consistent academic performance
83,8.34,2,83,9.7,15.28,Low,Consistent academic performance
25,3.46,39,36,2.7,89.82,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
61,7.39,28,61,6.2,39.35,Medium,Consistent academic performance
98,7.53,4,90,7.6,9.24,Low,Consistent academic performance
17,4.95,77,11,1.0,100.0,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
37,1.15,54,3,0.4,90.91,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
48,1.62,76,7,2.4,81.34,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
71,7.04,33,56,5.3,35.67,Medium,Consistent academic performance
59,6.98,40,59,5.5,44.41,Medium,Low attendance
75,8.15,3,99,9.5,19.04,Low,Consistent academic performance
67,5.82,31,67,6.1,39.64,Medium,Consistent academic performance
88,9.24,1,82,9.5,10.46,Low,Consistent academic performance
51,3.52,60,1,0.2,72.12,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
97,8.97,4,91,9.6,5.72,Low,Consistent academic performance
91,8.61,0,96,9.0,8.89,Low,Consistent academic performance
24,3.11,40,16,3.4,94.14,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
59,6.74,30,58,6.0,43.26,Medium,Low attendance
94,8.93,5,100,8.3,7.36,Low,Consistent academic performance
2,0.88,36,3,0.1,100.0,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
14,4.8,42,47,0.1,100.0,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
38,2.75,51,24,2.2,81.25,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
2,1.21,44,25,2.1,100.0,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
46,4.52,98,30,3.9,73.43,High,"Low attendance, Poor academic performance, High fee delay, Low assignment completion, Low class engagement"
21,4.11,55,17,3.5,97.07,High,"Low attendance, Poor academic performance, Low assignment completion, Low class engagement"
83,7.68,9,81,7.2,19.43,Low,Consistent academic performance
72,6.69,38,61,5.3,36.28,Medium,Consistent academic performance
